Lap,Position,Last Lap Position,Diff,Driver,Team,Tyre,Lap Time,Gap Ahead,Gap to Leader,Status
28,16,16,0,Ananda Chohan,Mercedes AMG Motorsport,Hard,1:24.488,+0.956,+17.845,Running
28,17,17,0,Thorleif Valtyrsdotter,OHSN Racing,Hard,1:25.476,+5.185,+23.030,Running
28,18,18,0,Liesje Roser,Dacia Racing Team,Hard,1:25.481,+6.339,+29.370,Running
28,19,19,0,Mark Graham,Trike Motorsports,Medium,1:23.954,+1.757,+13.577,Crashed on lap 17
28,20,20,0,Niamh Murphy,Racing Life,Medium,1:24.240,+0.050,+11.808,Crashed on lap 10
29,1,2,1,Al Fabet,Villiuride Racing,Hard,1:23.940,-,-,Running
29,2,3,1,Sydney Aspen,Villiuride Racing,Medium,1:23.820,+0.399,+0.399,Running
29,3,1,-2,Jamar Henry,Trike Motorsports,Medium,1:25.411,+0.443,+0.842,Running
29,4,4,0,Kanno Sora,LFL Engineering,Hard,1:26.820,+4.471,+5.314,Running
29,5,5,0,Monica Niculescu,Dacia Racing Team,Medium,1:24.232,+0.050,+5.364,Running
29,6,7,1,Damien Quibuyen,Mercedes AMG Motorsport,Medium,1:24.188,+1.686,+7.050,Running
29,7,6,-1,Aida Haque,Scuderia Ivanov Racing,Medium,1:25.025,+0.230,+7.280,Running
29,8,8,0,Berend Boer,Orange Wheel Racing,Medium,1:24.424,+0.634,+7.913,Running
29,9,9,0,Eli Huertez,Pulang Kabayo Racing,Hard,1:24.573,+3.439,+11.352,Running
29,10,10,0,Nelson Ramsey,Scuderia Ivanov Racing,Hard,1:25.889,+2.267,+13.618,Running
29,11,11,0,Ye Li,Racing Life,Medium,1:26.494,+2.307,+15.926,Running
29,12,15,3,Franc Abel,Orange Wheel Racing,Hard,1:23.799,+0.194,+16.120,Running
29,13,14,1,Aleksa Kozlov,LFL Engineering,Medium,1:24.758,+0.053,+16.172,Running
29,14,13,-1,Fidan Basak,Pulang Kabayo Racing,Medium,1:24.656,+0.050,+16.222,Running
29,15,16,1,Ananda Chohan,Mercedes AMG Motorsport,Hard,1:23.837,+0.512,+16.734,Running
29,16,12,-4,Erwin Kramer,OHSN Racing,Hard,1:25.985,+0.050,+16.784,Running
29,17,17,0,Thorleif Valtyrsdotter,OHSN Racing,Hard,1:26.081,+7.758,+24.543,Running
29,18,18,0,Liesje Roser,Dacia Racing Team,Hard,1:24.114,+4.372,+28.915,Running
29,19,19,0,Mark Graham,Trike Motorsports,Medium,1:23.954,+1.757,+13.577,Crashed on lap 17
29,20,20,0,Niamh Murphy,Racing Life,Medium,1:24.240,+0.050,+11.808,Crashed on lap 10
30,1,2,1,Sydney Aspen,Villiuride Racing,Medium,1:24.459,-,-,Running
30,2,3,1,Jamar Henry,Trike Motorsports,Medium,1:23.748,+0.050,+0.050,Running
30,3,1,-2,Al Fabet,Villiuride Racing,Hard,1:25.648,+0.219,+0.269,Running
30,4,4,0,Kanno Sora,LFL Engineering,Hard,1:24.615,+5.120,+5.388,Running
30,5,5,0,Monica Niculescu,Dacia Racing Team,Medium,1:25.913,+1.348,+6.736,Running
30,6,6,0,Damien Quibuyen,Mercedes AMG Motorsport,Medium,1:25.073,+0.685,+7.421,Running
30,7,8,1,Berend Boer,Orange Wheel Racing,Medium,1:24.098,+0.050,+7.471,Running
30,8,7,-1,Aida Haque,Scuderia Ivanov Racing,Medium,1:24.982,+0.251,+7.722,Running
30,9,9,0,Eli Huertez,Pulang Kabayo Racing,Hard,1:25.968,+5.058,+12.780,Running
30,10,10,0,Nelson Ramsey,Scuderia Ivanov Racing,Hard,1:25.850,+2.149,+14.929,Running
30,11,13,2,Aleksa Kozlov,LFL Engineering,Medium,1:24.533,+0.863,+15.791,Running
30,12,14,2,Fidan Basak,Pulang Kabayo Racing,Medium,1:24.159,+0.050,+15.841,Running
30,13,12,-1,Franc Abel,Orange Wheel Racing,Hard,1:25.176,+0.337,+16.179,Running
30,14,11,-3,Ye Li,Racing Life,Medium,1:24.843,+0.050,+16.229,Running
30,15,15,0,Ananda Chohan,Mercedes AMG Motorsport,Hard,1:25.707,+0.728,+16.956,Running
30,16,16,0,Erwin Kramer,OHSN Racing,Hard,1:24.762,+0.050,+17.006,Running
30,17,17,0,Thorleif Valtyrsdotter,OHSN Racing,Hard,1:25.848,+8.845,+25.851,Running
30,18,18,0,Liesje Roser,Dacia Racing Team,Hard,1:25.764,+4.288,+30.139,Running
30,19,19,0,Mark Graham,Trike Motorsports,Medium,1:23.954,+1.757,+13.577,Crashed on lap 17
30,20,20,0,Niamh Murphy,Racing Life,Medium,1:24.240,+0.050,+11.808,Crashed on lap 10
31,1,2,1,Jamar Henry,Trike Motorsports,Medium,1:23.607,-,-,Running
31,2,1,-1,Sydney Aspen,Villiuride Racing,Medium,1:25.090,+1.432,+1.432,Running
31,3,3,0,Al Fabet,Villiuride Racing,Hard,1:26.142,+1.321,+2.753,Running
31,4,5,1,Monica Niculescu,Dacia Racing Team,Medium,1:23.497,+3.823,+6.576,Running
31,5,4,-1,Kanno Sora,LFL Engineering,Hard,1:25.279,+0.434,+7.010,Running
31,6,7,1,Berend Boer,Orange Wheel Racing,Medium,1:25.137,+1.357,+8.367,Running
31,7,6,-1,Damien Quibuyen,Mercedes AMG Motorsport,Medium,1:24.653,+0.050,+8.417,Running
31,8,8,0,Aida Haque,Scuderia Ivanov Racing,Medium,1:25.410,+0.484,+8.901,Running
31,9,9,0,Eli Huertez,Pulang Kabayo Racing,Hard,1:25.176,+5.398,+14.299,Running
31,10,14,4,Ye Li,Racing Life,Medium,1:23.268,+1.540,+15.840,Running
31,11,11,0,Aleksa Kozlov,LFL Engineering,Medium,1:24.693,+0.423,+16.263,Running
31,12,10,-2,Nelson Ramsey,Scuderia Ivanov Racing,Hard,1:25.011,+0.020,+16.283,Running
31,13,12,-1,Fidan Basak,Pulang Kabayo Racing,Medium,1:24.129,+0.030,+16.313,Running
31,14,16,2,Erwin Kramer,OHSN Racing,Hard,1:24.226,+0.465,+16.778,Running
31,15,13,-2,Franc Abel,Orange Wheel Racing,Hard,1:25.113,+0.857,+17.635,Running
31,16,15,-1,Ananda Chohan,Mercedes AMG Motorsport,Hard,1:25.608,+1.272,+18.907,Running
31,17,17,0,Thorleif Valtyrsdotter,OHSN Racing,Hard,1:25.709,+8.995,+27.902,Running
31,18,18,0,Liesje Roser,Dacia Racing Team,Hard,1:25.961,+4.540,+32.442,Running
31,19,19,0,Mark Graham,Trike Motorsports,Medium,1:23.954,+1.757,+13.577,Crashed on lap 17
31,20,20,0,Niamh Murphy,Racing Life,Medium,1:24.240,+0.050,+11.808,Crashed on lap 10
32,1,2,1,Sydney Aspen,Villiuride Racing,Medium,1:23.811,-,-,Running
32,2,1,-1,Jamar Henry,Trike Motorsports,Medium,1:24.074,+0.050,+0.050,Running
32,3,3,0,Al Fabet,Villiuride Racing,Hard,1:25.298,+3.977,+4.027,Running
32,4,4,0,Monica Niculescu,Dacia Racing Team,Medium,1:24.271,+2.796,+6.823,Running
32,5,8,3,Aida Haque,Scuderia Ivanov Racing,Medium,1:23.958,+2.012,+8.835,Running
32,6,7,1,Damien Quibuyen,Mercedes AMG Motorsport,Medium,1:24.528,+0.086,+8.921,Running
32,7,6,-1,Berend Boer,Orange Wheel Racing,Medium,1:24.819,+0.040,+8.961,Running
32,8,5,-3,Kanno Sora,LFL Engineering,Hard,1:26.025,+0.050,+9.011,Running
32,9,9,0,Eli Huertez,Pulang Kabayo Racing,Hard,1:25.157,+6.421,+15.432,Running
32,10,14,4,Erwin Kramer,OHSN Racing,Hard,1:24.439,+1.146,+16.578,Running
32,11,13,2,Fidan Basak,Pulang Kabayo Racing,Medium,1:24.339,+0.050,+16.628,Running
32,12,15,3,Franc Abel,Orange Wheel Racing,Hard,1:23.745,+0.515,+17.143,Running
32,13,11,-2,Aleksa Kozlov,LFL Engineering,Medium,1:26.204,+0.341,+17.484,Running
32,14,10,-4,Ye Li,Racing Life,Medium,1:25.704,+0.036,+17.520,Running
32,15,12,-3,Nelson Ramsey,Scuderia Ivanov Racing,Hard,1:25.276,+0.014,+17.534,Running
32,16,16,0,Ananda Chohan,Mercedes AMG Motorsport,Hard,1:25.101,+2.449,+19.984,Running
32,17,17,0,Thorleif Valtyrsdotter,OHSN Racing,Hard,1:25.869,+9.764,+29.747,Running
32,18,18,0,Liesje Roser,Dacia Racing Team,Hard,1:25.108,+3.779,+33.526,Running
32,19,19,0,Mark Graham,Trike Motorsports,Medium,1:23.954,+1.757,+13.577,Crashed on lap 17
32,20,20,0,Niamh Murphy,Racing Life,Medium,1:24.240,+0.050,+11.808,Crashed on lap 10
33,1,2,1,Jamar Henry,Trike Motorsports,Medium,1:25.029,-,-,Running
33,2,1,-1,Sydney Aspen,Villiuride Racing,Medium,1:24.791,+0.050,+0.050,Running
33,3,3,0,Al Fabet,Villiuride Racing,Hard,1:23.968,+3.204,+3.254,Running
33,4,5,1,Aida Haque,Scuderia Ivanov Racing,Medium,1:23.533,+4.269,+7.523,Running
33,5,4,-1,Monica Niculescu,Dacia Racing Team,Medium,1:25.491,+0.050,+7.573,Running
33,6,7,1,Berend Boer,Orange Wheel Racing,Medium,1:24.323,+0.970,+8.543,Running
33,7,6,-1,Damien Quibuyen,Mercedes AMG Motorsport,Medium,1:25.002,+0.639,+9.182,Running
33,8,9,1,Eli Huertez,Pulang Kabayo Racing,Hard,1:25.670,+6.718,+15.901,Running
33,9,10,1,Erwin Kramer,OHSN Racing,Hard,1:24.114,+0.050,+15.951,Running
33,10,12,2,Franc Abel,Orange Wheel Racing,Hard,1:24.705,+0.360,+16.311,Running
33,11,15,4,Nelson Ramsey,Scuderia Ivanov Racing,Hard,1:25.093,+0.746,+17.057,Running
33,12,14,2,Ye Li,Racing Life,Medium,1:25.143,+0.864,+17.921,Running
33,13,13,0,Aleksa Kozlov,LFL Engineering,Medium,1:25.438,+0.260,+18.182,Running
33,14,11,-3,Fidan Basak,Pulang Kabayo Racing,Medium,1:26.333,+0.038,+18.220,Running
33,15,16,1,Ananda Chohan,Mercedes AMG Motorsport,Hard,1:24.603,+1.625,+19.845,Running
33,16,17,1,Thorleif Valtyrsdotter,OHSN Racing,Hard,1:25.176,+10.338,+30.183,Running
33,17,8,-9,Kanno Sora,LFL Engineering,Soft,1:25.168,+1.255,+31.438,Running
33,18,18,0,Liesje Roser,Dacia Racing Team,Hard,1:24.829,+2.176,+33.614,Running
33,19,19,0,Mark Graham,Trike Motorsports,Medium,1:23.954,+1.757,+13.577,Crashed on lap 17
33,20,20,0,Niamh Murphy,Racing Life,Medium,1:24.240,+0.050,+11.808,Crashed on lap 10
34,1,1,0,Jamar Henry,Trike Motorsports,Medium,1:23.830,-,-,Running
34,2,2,0,Sydney Aspen,Villiuride Racing,Medium,1:24.196,+0.415,+0.415,Running
34,3,3,0,Al Fabet,Villiuride Racing,Hard,1:25.460,+4.468,+4.884,Running
34,4,5,1,Monica Niculescu,Dacia Racing Team,Medium,1:24.375,+3.234,+8.118,Running
34,5,7,2,Damien Quibuyen,Mercedes AMG Motorsport,Medium,1:23.840,+0.899,+9.017,Running
34,6,6,0,Berend Boer,Orange Wheel Racing,Medium,1:24.354,+0.050,+9.067,Running
34,7,4,-3,Aida Haque,Scuderia Ivanov Racing,Medium,1:25.577,+0.074,+9.142,Running
34,8,10,2,Franc Abel,Orange Wheel Racing,Hard,1:24.182,+7.521,+16.663,Running
34,9,14,5,Fidan Basak,Pulang Kabayo Racing,Medium,1:23.413,+0.541,+17.204,Running
34,10,9,-1,Erwin Kramer,OHSN Racing,Hard,1:25.134,+0.050,+17.254,Running
34,11,13,2,Aleksa Kozlov,LFL Engineering,Medium,1:24.066,+1.163,+18.417,Running
34,12,12,0,Ye Li,Racing Life,Medium,1:24.599,+0.274,+18.691,Running
34,13,15,2,Ananda Chohan,Mercedes AMG Motorsport,Hard,1:25.325,+2.649,+21.340,Running
34,14,17,3,Kanno Sora,LFL Engineering,Soft,1:23.871,+9.660,+31.000,Running
34,15,16,1,Thorleif Valtyrsdotter,OHSN Racing,Hard,1:24.697,+0.050,+31.050,Running
34,16,18,2,Liesje Roser,Dacia Racing Team,Hard,1:25.247,+3.981,+35.031,Running
34,17,8,-9,Eli Huertez,Pulang Kabayo Racing,Soft,1:23.976,+3.016,+38.047,Running
34,18,11,-7,Nelson Ramsey,Scuderia Ivanov Racing,Soft,1:25.108,+2.287,+40.334,Running
34,19,19,0,Mark Graham,Trike Motorsports,Medium,1:23.954,+1.757,+13.577,Crashed on lap 17
34,20,20,0,Niamh Murphy,Racing Life,Medium,1:24.240,+0.050,+11.808,Crashed on lap 10
35,1,1,0,Jamar Henry,Trike Motorsports,Medium,1:25.105,-,-,Running
35,2,2,0,Sydney Aspen,Villiuride Racing,Medium,1:25.208,+0.519,+0.519,Running
35,3,6,3,Berend Boer,Orange Wheel Racing,Medium,1:25.051,+8.494,+9.013,Running
35,4,4,0,Monica Niculescu,Dacia Racing Team,Medium,1:26.786,+0.107,+9.120,Running
35,5,7,2,Aida Haque,Scuderia Ivanov Racing,Medium,1:25.133,+0.050,+9.170,Running
35,6,5,-1,Damien Quibuyen,Mercedes AMG Motorsport,Medium,1:25.927,+0.670,+9.840,Running
35,7,8,1,Franc Abel,Orange Wheel Racing,Hard,1:23.917,+5.635,+15.475,Running
35,8,9,1,Fidan Basak,Pulang Kabayo Racing,Medium,1:25.228,+1.634,+17.109,Running
35,9,12,3,Ye Li,Racing Life,Medium,1:23.573,+0.050,+17.159,Running
35,10,11,1,Aleksa Kozlov,LFL Engineering,Medium,1:24.735,+0.889,+18.047,Running
35,11,13,2,Ananda Chohan,Mercedes AMG Motorsport,Hard,1:25.424,+3.612,+21.660,Running
35,12,3,-9,Al Fabet,Villiuride Racing,Soft,1:24.624,+4.744,+26.404,Running
35,13,14,1,Kanno Sora,LFL Engineering,Soft,1:23.668,+3.160,+29.563,Running
35,14,15,1,Thorleif Valtyrsdotter,OHSN Racing,Hard,1:24.329,+0.711,+30.275,Running
35,15,16,1,Liesje Roser,Dacia Racing Team,Hard,1:26.002,+5.653,+35.928,Running
35,16,17,1,Eli Huertez,Pulang Kabayo Racing,Soft,1:23.212,+0.227,+36.155,Running
35,17,18,1,Nelson Ramsey,Scuderia Ivanov Racing,Soft,1:23.173,+2.248,+38.403,Running
35,18,10,-8,Erwin Kramer,OHSN Racing,Soft,1:26.473,+2.220,+40.622,Running
35,19,19,0,Mark Graham,Trike Motorsports,Medium,1:23.954,+1.757,+13.577,Crashed on lap 17
35,20,20,0,Niamh Murphy,Racing Life,Medium,1:24.240,+0.050,+11.808,Crashed on lap 10
36,1,2,1,Sydney Aspen,Villiuride Racing,Medium,1:23.961,-,-,Running
36,2,1,-1,Jamar Henry,Trike Motorsports,Medium,1:24.134,+0.050,+0.050,Running
36,3,5,2,Aida Haque,Scuderia Ivanov Racing,Medium,1:24.264,+9.300,+9.350,Running
36,4,6,2,Damien Quibuyen,Mercedes AMG Motorsport,Medium,1:24.466,+0.872,+10.221,Running
36,5,4,-1,Monica Niculescu,Dacia Racing Team,Medium,1:26.324,+0.896,+11.117,Running
36,6,3,-3,Berend Boer,Orange Wheel Racing,Medium,1:26.238,+0.050,+11.167,Running
36,7,7,0,Franc Abel,Orange Wheel Racing,Hard,1:24.831,+5.054,+16.221,Running
36,8,10,2,Aleksa Kozlov,LFL Engineering,Medium,1:24.291,+0.823,+17.044,Running
36,9,8,-1,Fidan Basak,Pulang Kabayo Racing,Medium,1:24.070,+0.050,+17.094,Running
36,10,9,-1,Ye Li,Racing Life,Medium,1:25.350,+1.330,+18.424,Running
36,11,11,0,Ananda Chohan,Mercedes AMG Motorsport,Hard,1:24.972,+4.123,+22.547,Running
36,12,12,0,Al Fabet,Villiuride Racing,Soft,1:23.043,+2.815,+25.362,Running
36,13,13,0,Kanno Sora,LFL Engineering,Soft,1:24.265,+4.381,+29.744,Running
36,14,14,0,Thorleif Valtyrsdotter,OHSN Racing,Hard,1:25.381,+1.827,+31.571,Running
36,15,16,1,Eli Huertez,Pulang Kabayo Racing,Soft,1:23.838,+4.338,+35.909,Running
36,16,15,-1,Liesje Roser,Dacia Racing Team,Hard,1:25.666,+1.601,+37.510,Running
36,17,17,0,Nelson Ramsey,Scuderia Ivanov Racing,Soft,1:23.975,+0.784,+38.294,Running
36,18,18,0,Erwin Kramer,OHSN Racing,Soft,1:24.406,+2.650,+40.944,Running
36,19,19,0,Mark Graham,Trike Motorsports,Medium,1:23.954,+1.757,+13.577,Crashed on lap 17
36,20,20,0,Niamh Murphy,Racing Life,Medium,1:24.240,+0.050,+11.808,Crashed on lap 10
37,1,1,0,Sydney Aspen,Villiuride Racing,Medium,1:25.412,-,-,Running
37,2,2,0,Jamar Henry,Trike Motorsports,Medium,1:24.605,+0.050,+0.050,Running
37,3,3,0,Aida Haque,Scuderia Ivanov Racing,Medium,1:24.326,+9.021,+9.071,Running
37,4,6,2,Berend Boer,Orange Wheel Racing,Medium,1:24.566,+1.736,+10.806,Running
37,5,4,-1,Damien Quibuyen,Mercedes AMG Motorsport,Medium,1:25.240,+0.050,+10.856,Running
37,6,5,-1,Monica Niculescu,Dacia Racing Team,Medium,1:24.743,+0.399,+11.255,Running
37,7,7,0,Franc Abel,Orange Wheel Racing,Hard,1:24.322,+4.683,+15.938,Running
37,8,8,0,Aleksa Kozlov,LFL Engineering,Medium,1:25.562,+1.537,+17.475,Running
37,9,9,0,Fidan Basak,Pulang Kabayo Racing,Medium,1:25.036,+0.050,+17.525,Running
37,10,10,0,Ye Li,Racing Life,Medium,1:25.806,+2.100,+19.626,Running
37,11,11,0,Ananda Chohan,Mercedes AMG Motorsport,Hard,1:24.931,+3.247,+22.873,Running
37,12,12,0,Al Fabet,Villiuride Racing,Soft,1:24.176,+2.060,+24.933,Running
37,13,13,0,Kanno Sora,LFL Engineering,Soft,1:23.814,+4.019,+28.952,Running
37,14,14,0,Thorleif Valtyrsdotter,OHSN Racing,Hard,1:24.392,+2.406,+31.358,Running
37,15,15,0,Eli Huertez,Pulang Kabayo Racing,Soft,1:24.712,+4.658,+36.016,Running
37,16,17,1,Nelson Ramsey,Scuderia Ivanov Racing,Soft,1:24.836,+2.509,+38.524,Running
37,17,16,-1,Liesje Roser,Dacia Racing Team,Hard,1:25.715,+0.095,+38.619,Running
37,18,18,0,Erwin Kramer,OHSN Racing,Soft,1:24.546,+2.266,+40.885,Running
37,19,19,0,Mark Graham,Trike Motorsports,Medium,1:23.954,+1.757,+13.577,Crashed on lap 17
37,20,20,0,Niamh Murphy,Racing Life,Medium,1:24.240,+0.050,+11.808,Crashed on lap 10
38,1,1,0,Sydney Aspen,Villiuride Racing,Medium,1:24.276,-,-,Running
38,2,3,1,Aida Haque,Scuderia Ivanov Racing,Medium,1:25.596,+10.390,+10.390,Running
38,3,4,1,Berend Boer,Orange Wheel Racing,Medium,1:25.458,+1.598,+11.988,Running
38,4,5,1,Damien Quibuyen,Mercedes AMG Motorsport,Medium,1:25.606,+0.198,+12.186,Running
38,5,7,2,Franc Abel,Orange Wheel Racing,Hard,1:26.202,+5.678,+17.864,Running
38,6,8,2,Aleksa Kozlov,LFL Engineering,Medium,1:24.926,+0.261,+18.125,Running
38,7,10,3,Ye Li,Racing Life,Medium,1:24.657,+1.882,+20.007,Running
38,8,2,-6,Jamar Henry,Trike Motorsports,Soft,1:24.133,+1.900,+21.907,Running
38,9,12,3,Al Fabet,Villiuride Racing,Soft,1:23.696,+2.446,+24.353,Running
38,10,11,1,Ananda Chohan,Mercedes AMG Motorsport,Hard,1:25.984,+0.227,+24.580,Running
38,11,13,2,Kanno Sora,LFL Engineering,Soft,1:23.935,+4.031,+28.611,Running
38,12,14,2,Thorleif Valtyrsdotter,OHSN Racing,Hard,1:24.057,+2.527,+31.139,Running
38,13,6,-7,Monica Niculescu,Dacia Racing Team,Soft,1:25.160,+3.001,+34.139,Running
38,14,15,1,Eli Huertez,Pulang Kabayo Racing,Soft,1:24.618,+2.218,+36.357,Running
38,15,17,2,Liesje Roser,Dacia Racing Team,Hard,1:24.146,+1.388,+37.746,Running
38,16,16,0,Nelson Ramsey,Scuderia Ivanov Racing,Soft,1:23.547,+0.050,+37.796,Running
38,17,9,-8,Fidan Basak,Pulang Kabayo Racing,Soft,1:24.170,+1.623,+39.419,Running
38,18,18,0,Erwin Kramer,OHSN Racing,Soft,1:23.404,+0.594,+40.013,Running
38,19,19,0,Mark Graham,Trike Motorsports,Medium,1:23.954,+1.757,+13.577,Crashed on lap 17
38,20,20,0,Niamh Murphy,Racing Life,Medium,1:24.240,+0.050,+11.808,Crashed on lap 10
39,1,4,3,Damien Quibuyen,Mercedes AMG Motorsport,Medium,1:25.879,-,-,Running
39,2,5,3,Franc Abel,Orange Wheel Racing,Hard,1:25.482,+5.282,+5.282,Running
39,3,7,4,Ye Li,Racing Life,Medium,1:24.765,+1.426,+6.708,Running
39,4,8,4,Jamar Henry,Trike Motorsports,Soft,1:23.862,+0.997,+7.705,Running
39,5,1,-4,Sydney Aspen,Villiuride Racing,Soft,1:24.194,+0.425,+8.130,Running
39,6,10,4,Ananda Chohan,Mercedes AMG Motorsport,Hard,1:24.921,+2.192,+10.322,Running
39,7,9,2,Al Fabet,Villiuride Racing,Soft,1:24.083,+0.050,+10.372,Running
39,8,11,3,Kanno Sora,LFL Engineering,Soft,1:24.618,+4.793,+15.165,Running
39,9,12,3,Thorleif Valtyrsdotter,OHSN Racing,Hard,1:26.210,+4.120,+19.284,Running
39,10,2,-8,Aida Haque,Scuderia Ivanov Racing,Soft,1:25.325,+0.367,+19.651,Running
39,11,13,2,Monica Niculescu,Dacia Racing Team,Soft,1:23.579,+0.003,+19.654,Running
39,12,3,-9,Berend Boer,Orange Wheel Racing,Soft,1:25.191,+1.461,+21.115,Running
39,13,14,1,Eli Huertez,Pulang Kabayo Racing,Soft,1:24.026,+1.204,+22.319,Running
39,14,16,2,Nelson Ramsey,Scuderia Ivanov Racing,Soft,1:23.933,+1.346,+23.664,Running
39,15,15,0,Liesje Roser,Dacia Racing Team,Hard,1:25.931,+1.948,+25.613,Running
39,16,17,1,Fidan Basak,Pulang Kabayo Racing,Soft,1:24.541,+0.283,+25.896,Running
39,17,18,1,Erwin Kramer,OHSN Racing,Soft,1:24.638,+0.691,+26.587,Running
39,18,6,-12,Aleksa Kozlov,LFL Engineering,Soft,1:24.914,+0.387,+26.974,Running
39,19,19,0,Mark Graham,Trike Motorsports,Medium,1:23.954,+1.757,+13.577,Crashed on lap 17
39,20,20,0,Niamh Murphy,Racing Life,Medium,1:24.240,+0.050,+11.808,Crashed on lap 10
40,1,5,4,Sydney Aspen,Villiuride Racing,Soft,1:23.351,-,-,Running
40,2,2,0,Franc Abel,Orange Wheel Racing,Hard,1:25.390,+0.050,+0.050,Running
40,3,4,1,Jamar Henry,Trike Motorsports,Soft,1:24.855,+1.888,+1.938,Running
40,4,7,3,Al Fabet,Villiuride Racing,Soft,1:24.016,+1.828,+3.766,Running
40,5,6,1,Ananda Chohan,Mercedes AMG Motorsport,Hard,1:24.883,+0.817,+4.583,Running
40,6,8,2,Kanno Sora,LFL Engineering,Soft,1:24.527,+4.487,+9.070,Running
40,7,9,2,Thorleif Valtyrsdotter,OHSN Racing,Hard,1:24.270,+3.862,+12.932,Running
40,8,11,3,Monica Niculescu,Dacia Racing Team,Soft,1:24.438,+0.538,+13.470,Running
40,9,10,1,Aida Haque,Scuderia Ivanov Racing,Soft,1:24.707,+0.266,+13.736,Running
40,10,12,2,Berend Boer,Orange Wheel Racing,Soft,1:24.693,+1.450,+15.186,Running
40,11,1,-10,Damien Quibuyen,Mercedes AMG Motorsport,Soft,1:24.470,+0.662,+15.848,Running
40,12,14,2,Nelson Ramsey,Scuderia Ivanov Racing,Soft,1:23.718,+0.631,+16.479,Running
40,13,13,0,Eli Huertez,Pulang Kabayo Racing,Soft,1:24.832,+0.050,+16.529,Running
40,14,18,4,Aleksa Kozlov,LFL Engineering,Soft,1:23.248,+2.162,+18.691,Running
40,15,16,1,Fidan Basak,Pulang Kabayo Racing,Soft,1:23.468,+0.050,+18.741,Running
40,16,15,-1,Liesje Roser,Dacia Racing Team,Hard,1:25.626,+1.875,+20.617,Running
40,17,3,-14,Ye Li,Racing Life,Soft,1:23.931,+0.839,+21.455,Running
40,18,17,-1,Erwin Kramer,OHSN Racing,Soft,1:25.540,+0.050,+21.505,Running
40,19,19,0,Mark Graham,Trike Motorsports,Medium,1:23.954,+1.757,+13.577,Crashed on lap 17
40,20,20,0,Niamh Murphy,Racing Life,Medium,1:24.240,+0.050,+11.808,Crashed on lap 10
41,1,1,0,Sydney Aspen,Villiuride Racing,Soft,1:23.447,-,-,Running
41,2,2,0,Franc Abel,Orange Wheel Racing,Hard,1:24.862,+1.465,+1.465,Running
41,3,3,0,Jamar Henry,Trike Motorsports,Soft,1:23.913,+0.940,+2.404,Running
41,4,4,0,Al Fabet,Villiuride Racing,Soft,1:23.240,+1.155,+3.559,Running
41,5,5,0,Ananda Chohan,Mercedes AMG Motorsport,Hard,1:25.038,+2.615,+6.174,Running
41,6,6,0,Kanno Sora,LFL Engineering,Soft,1:24.537,+3.986,+10.160,Running
41,7,7,0,Thorleif Valtyrsdotter,OHSN Racing,Hard,1:24.012,+3.337,+13.497,Running
41,8,10,2,Berend Boer,Orange Wheel Racing,Soft,1:22.868,+1.110,+14.607,Running
41,9,8,-1,Monica Niculescu,Dacia Racing Team,Soft,1:24.803,+0.219,+14.825,Running
41,10,9,-1,Aida Haque,Scuderia Ivanov Racing,Soft,1:24.647,+0.111,+14.936,Running
41,11,11,0,Damien Quibuyen,Mercedes AMG Motorsport,Soft,1:23.347,+0.812,+15.748,Running
41,12,12,0,Nelson Ramsey,Scuderia Ivanov Racing,Soft,1:24.470,+1.003,+16.751,Running
41,13,13,0,Eli Huertez,Pulang Kabayo Racing,Soft,1:23.719,+0.050,+16.801,Running
41,14,14,0,Aleksa Kozlov,LFL Engineering,Soft,1:23.368,+1.811,+18.612,Running
41,15,15,0,Fidan Basak,Pulang Kabayo Racing,Soft,1:24.025,+0.707,+19.319,Running
41,16,17,1,Ye Li,Racing Life,Soft,1:23.305,+1.993,+21.312,Running
41,17,18,1,Erwin Kramer,OHSN Racing,Soft,1:25.647,+2.392,+23.705,Running
41,18,16,-2,Liesje Roser,Dacia Racing Team,Hard,1:26.714,+0.178,+23.883,Running
41,19,19,0,Mark Graham,Trike Motorsports,Medium,1:23.954,+1.757,+13.577,Crashed on lap 17
41,20,20,0,Niamh Murphy,Racing Life,Medium,1:24.240,+0.050,+11.808,Crashed on lap 10
42,1,1,0,Sydney Aspen,Villiuride Racing,Soft,1:24.381,-,-,Running
42,2,2,0,Franc Abel,Orange Wheel Racing,Hard,1:24.807,+0.946,+0.946,Running
42,3,3,0,Jamar Henry,Trike Motorsports,Soft,1:22.973,+0.050,+0.996,Running
42,4,4,0,Al Fabet,Villiuride Racing,Soft,1:24.324,+2.505,+3.501,Running
42,5,5,0,Ananda Chohan,Mercedes AMG Motorsport,Hard,1:25.015,+3.307,+6.808,Running
42,6,6,0,Kanno Sora,LFL Engineering,Soft,1:24.252,+3.223,+10.031,Running
42,7,8,1,Berend Boer,Orange Wheel Racing,Soft,1:23.590,+3.641,+13.672,Running
42,8,9,1,Monica Niculescu,Dacia Racing Team,Soft,1:23.278,+0.050,+13.722,Running
42,9,7,-2,Thorleif Valtyrsdotter,OHSN Racing,Hard,1:26.018,+0.620,+14.342,Running
42,10,10,0,Aida Haque,Scuderia Ivanov Racing,Soft,1:23.837,+0.050,+14.392,Running
42,11,13,2,Eli Huertez,Pulang Kabayo Racing,Soft,1:24.863,+1.835,+16.227,Running
