Lap,Position,Last Lap Position,Diff,Driver,Team,Tyre,Lap Time,Gap Ahead,Gap to Leader,Status
28,15,16,1,Franc Abel,Orange Wheel Racing,Hard,1:25.790,+1.311,+16.292,Running
28,16,14,-2,Erwin Kramer,OHSN Racing,Hard,1:26.524,+0.050,+16.342,Running
28,17,17,0,Niamh Murphy,Racing Life,Hard,1:25.642,+2.324,+18.666,Running
28,18,18,0,Liesje Roser,Dacia Racing Team,Hard,1:25.073,+1.938,+20.605,Running
28,19,19,0,Thorleif Valtyrsdotter,OHSN Racing,Hard,1:26.414,+15.447,+36.051,Running
28,20,20,0,Nelson Ramsey,Scuderia Ivanov Racing,Hard,1:25.475,+1.425,+11.884,Mechanical failure on lap 5
29,1,4,3,Sydney Aspen,Villiuride Racing,Medium,1:23.961,-,-,Running
29,2,1,-1,Eli Huertez,Pulang Kabayo Racing,Hard,1:24.965,+0.050,+0.050,Running
29,3,2,-1,Al Fabet,Villiuride Racing,Hard,1:26.064,+1.196,+1.246,Running
29,4,3,-1,Ye Li,Racing Life,Medium,1:26.097,+1.743,+2.989,Running
29,5,5,0,Jamar Henry,Trike Motorsports,Medium,1:24.980,+0.123,+3.112,Running
29,6,6,0,Kanno Sora,LFL Engineering,Hard,1:24.729,+0.692,+3.804,Running
29,7,7,0,Mark Graham,Trike Motorsports,Hard,1:24.268,+3.007,+6.811,Running
29,8,9,1,Damien Quibuyen,Mercedes AMG Motorsport,Medium,1:23.805,+1.048,+7.859,Running
29,9,8,-1,Aleksa Kozlov,LFL Engineering,Medium,1:24.158,+0.050,+7.909,Running
29,10,11,1,Berend Boer,Orange Wheel Racing,Medium,1:25.184,+2.143,+10.052,Running
29,11,10,-1,Monica Niculescu,Dacia Racing Team,Medium,1:25.775,+0.480,+10.532,Running
29,12,12,0,Aida Haque,Scuderia Ivanov Racing,Medium,1:24.804,+0.082,+10.614,Running
29,13,13,0,Ananda Chohan,Mercedes AMG Motorsport,Hard,1:23.890,+2.077,+12.691,Running
29,14,14,0,Fidan Basak,Pulang Kabayo Racing,Medium,1:25.364,+2.740,+15.430,Running
29,15,15,0,Franc Abel,Orange Wheel Racing,Hard,1:24.958,+0.284,+15.715,Running
29,16,16,0,Erwin Kramer,OHSN Racing,Hard,1:24.337,+0.050,+15.765,Running
29,17,17,0,Niamh Murphy,Racing Life,Hard,1:25.604,+3.591,+19.356,Running
29,18,18,0,Liesje Roser,Dacia Racing Team,Hard,1:24.220,+0.554,+19.910,Running
29,19,19,0,Thorleif Valtyrsdotter,OHSN Racing,Hard,1:25.732,+16.959,+36.869,Running
29,20,20,0,Nelson Ramsey,Scuderia Ivanov Racing,Hard,1:25.475,+1.425,+11.884,Mechanical failure on lap 5
30,1,1,0,Sydney Aspen,Villiuride Racing,Medium,1:24.116,-,-,Running
30,2,2,0,Eli Huertez,Pulang Kabayo Racing,Hard,1:26.465,+2.399,+2.399,Running
30,3,5,2,Jamar Henry,Trike Motorsports,Medium,1:24.132,+0.671,+3.070,Running
30,4,4,0,Ye Li,Racing Life,Medium,1:24.810,+0.008,+3.078,Running
30,5,3,-2,Al Fabet,Villiuride Racing,Hard,1:25.990,+0.042,+3.120,Running
30,6,6,0,Kanno Sora,LFL Engineering,Hard,1:24.862,+1.430,+4.550,Running
30,7,7,0,Mark Graham,Trike Motorsports,Hard,1:24.030,+2.175,+6.725,Running
30,8,8,0,Damien Quibuyen,Mercedes AMG Motorsport,Medium,1:24.121,+1.139,+7.864,Running
30,9,9,0,Aleksa Kozlov,LFL Engineering,Medium,1:24.877,+0.806,+8.670,Running
30,10,10,0,Berend Boer,Orange Wheel Racing,Medium,1:24.057,+1.323,+9.993,Running
30,11,11,0,Monica Niculescu,Dacia Racing Team,Medium,1:24.770,+1.194,+11.186,Running
30,12,12,0,Aida Haque,Scuderia Ivanov Racing,Medium,1:25.895,+1.207,+12.393,Running
30,13,13,0,Ananda Chohan,Mercedes AMG Motorsport,Hard,1:24.507,+0.688,+13.081,Running
30,14,16,2,Erwin Kramer,OHSN Racing,Hard,1:24.329,+2.896,+15.978,Running
30,15,14,-1,Fidan Basak,Pulang Kabayo Racing,Medium,1:25.209,+0.545,+16.523,Running
30,16,15,-1,Franc Abel,Orange Wheel Racing,Hard,1:25.491,+0.567,+17.090,Running
30,17,17,0,Niamh Murphy,Racing Life,Hard,1:23.995,+2.145,+19.235,Running
30,18,18,0,Liesje Roser,Dacia Racing Team,Hard,1:24.417,+0.976,+20.210,Running
30,19,19,0,Thorleif Valtyrsdotter,OHSN Racing,Hard,1:25.433,+17.975,+38.185,Running
30,20,20,0,Nelson Ramsey,Scuderia Ivanov Racing,Hard,1:25.475,+1.425,+11.884,Mechanical failure on lap 5
31,1,1,0,Sydney Aspen,Villiuride Racing,Medium,1:25.679,-,-,Running
31,2,4,2,Ye Li,Racing Life,Medium,1:24.129,+1.528,+1.528,Running
31,3,5,2,Al Fabet,Villiuride Racing,Hard,1:25.439,+1.352,+2.879,Running
31,4,3,-1,Jamar Henry,Trike Motorsports,Medium,1:26.081,+0.213,+3.092,Running
31,5,6,1,Kanno Sora,LFL Engineering,Hard,1:24.272,+0.050,+3.142,Running
31,6,2,-4,Eli Huertez,Pulang Kabayo Racing,Hard,1:26.916,+0.493,+3.635,Running
31,7,7,0,Mark Graham,Trike Motorsports,Hard,1:25.213,+2.623,+6.258,Running
31,8,8,0,Damien Quibuyen,Mercedes AMG Motorsport,Medium,1:24.828,+0.755,+7.013,Running
31,9,9,0,Aleksa Kozlov,LFL Engineering,Medium,1:24.406,+0.384,+7.397,Running
31,10,10,0,Berend Boer,Orange Wheel Racing,Medium,1:24.185,+1.102,+8.499,Running
31,11,12,1,Aida Haque,Scuderia Ivanov Racing,Medium,1:23.966,+1.531,+10.030,Running
31,12,11,-1,Monica Niculescu,Dacia Racing Team,Medium,1:24.572,+0.050,+10.080,Running
31,13,13,0,Ananda Chohan,Mercedes AMG Motorsport,Hard,1:24.016,+1.338,+11.418,Running
31,14,16,2,Franc Abel,Orange Wheel Racing,Hard,1:23.370,+3.363,+14.781,Running
31,15,14,-1,Erwin Kramer,OHSN Racing,Hard,1:24.708,+0.226,+15.007,Running
31,16,15,-1,Fidan Basak,Pulang Kabayo Racing,Medium,1:25.323,+1.160,+16.166,Running
31,17,17,0,Niamh Murphy,Racing Life,Hard,1:24.013,+1.402,+17.568,Running
31,18,18,0,Liesje Roser,Dacia Racing Team,Hard,1:24.140,+1.103,+18.671,Running
31,19,19,0,Thorleif Valtyrsdotter,OHSN Racing,Hard,1:24.092,+17.927,+36.598,Running
31,20,20,0,Nelson Ramsey,Scuderia Ivanov Racing,Hard,1:25.475,+1.425,+11.884,Mechanical failure on lap 5
32,1,2,1,Ye Li,Racing Life,Medium,1:24.159,-,-,Running
32,2,1,-1,Sydney Aspen,Villiuride Racing,Medium,1:24.702,+0.050,+0.050,Running
32,3,4,1,Jamar Henry,Trike Motorsports,Medium,1:24.969,+2.334,+2.384,Running
32,4,3,-1,Al Fabet,Villiuride Racing,Hard,1:24.207,+0.050,+2.434,Running
32,5,5,0,Kanno Sora,LFL Engineering,Hard,1:25.047,+1.103,+3.538,Running
32,6,6,0,Eli Huertez,Pulang Kabayo Racing,Hard,1:24.662,+0.108,+3.646,Running
32,7,8,1,Damien Quibuyen,Mercedes AMG Motorsport,Medium,1:23.243,+1.959,+5.605,Running
32,8,7,-1,Mark Graham,Trike Motorsports,Hard,1:25.431,+1.432,+7.037,Running
32,9,9,0,Aleksa Kozlov,LFL Engineering,Medium,1:24.555,+0.263,+7.300,Running
32,10,10,0,Berend Boer,Orange Wheel Racing,Medium,1:24.864,+1.411,+8.711,Running
32,11,11,0,Aida Haque,Scuderia Ivanov Racing,Medium,1:24.262,+0.929,+9.640,Running
32,12,12,0,Monica Niculescu,Dacia Racing Team,Medium,1:24.419,+0.207,+9.847,Running
32,13,13,0,Ananda Chohan,Mercedes AMG Motorsport,Hard,1:25.753,+2.672,+12.519,Running
32,14,14,0,Franc Abel,Orange Wheel Racing,Hard,1:25.437,+3.048,+15.567,Running
32,15,15,0,Erwin Kramer,OHSN Racing,Hard,1:25.755,+0.543,+16.110,Running
32,16,16,0,Fidan Basak,Pulang Kabayo Racing,Medium,1:25.701,+1.106,+17.216,Running
32,17,17,0,Niamh Murphy,Racing Life,Hard,1:24.668,+0.368,+17.584,Running
32,18,18,0,Liesje Roser,Dacia Racing Team,Hard,1:24.864,+1.300,+18.884,Running
32,19,19,0,Thorleif Valtyrsdotter,OHSN Racing,Hard,1:25.015,+18.077,+36.962,Running
32,20,20,0,Nelson Ramsey,Scuderia Ivanov Racing,Hard,1:25.475,+1.425,+11.884,Mechanical failure on lap 5
33,1,1,0,Ye Li,Racing Life,Medium,1:25.078,-,-,Running
33,2,2,0,Sydney Aspen,Villiuride Racing,Medium,1:25.550,+0.521,+0.521,Running
33,3,4,1,Al Fabet,Villiuride Racing,Hard,1:25.176,+2.011,+2.532,Running
33,4,3,-1,Jamar Henry,Trike Motorsports,Medium,1:25.555,+0.329,+2.861,Running
33,5,6,1,Eli Huertez,Pulang Kabayo Racing,Hard,1:25.079,+0.785,+3.646,Running
33,6,7,1,Damien Quibuyen,Mercedes AMG Motorsport,Medium,1:25.695,+2.575,+6.221,Running
33,7,8,1,Mark Graham,Trike Motorsports,Hard,1:25.404,+0.727,+6.948,Running
33,8,9,1,Aleksa Kozlov,LFL Engineering,Medium,1:24.777,+0.050,+6.998,Running
33,9,10,1,Berend Boer,Orange Wheel Racing,Medium,1:24.175,+0.810,+7.808,Running
33,10,11,1,Aida Haque,Scuderia Ivanov Racing,Medium,1:26.039,+1.939,+9.748,Running
33,11,12,1,Monica Niculescu,Dacia Racing Team,Medium,1:25.029,+0.050,+9.798,Running
33,12,13,1,Ananda Chohan,Mercedes AMG Motorsport,Hard,1:25.212,+2.855,+12.653,Running
33,13,14,1,Franc Abel,Orange Wheel Racing,Hard,1:24.369,+2.205,+14.857,Running
33,14,15,1,Erwin Kramer,OHSN Racing,Hard,1:24.745,+0.919,+15.777,Running
33,15,16,1,Fidan Basak,Pulang Kabayo Racing,Medium,1:25.022,+1.384,+17.160,Running
33,16,18,2,Liesje Roser,Dacia Racing Team,Hard,1:24.417,+0.864,+18.024,Running
33,17,17,0,Niamh Murphy,Racing Life,Hard,1:25.568,+0.050,+18.074,Running
33,18,5,-13,Kanno Sora,LFL Engineering,Soft,1:24.707,+7.093,+25.167,Running
33,19,19,0,Thorleif Valtyrsdotter,OHSN Racing,Hard,1:24.144,+10.860,+36.027,Running
33,20,20,0,Nelson Ramsey,Scuderia Ivanov Racing,Hard,1:25.475,+1.425,+11.884,Mechanical failure on lap 5
34,1,1,0,Ye Li,Racing Life,Medium,1:25.257,-,-,Running
34,2,2,0,Sydney Aspen,Villiuride Racing,Medium,1:23.651,+0.050,+0.050,Running
34,3,4,1,Jamar Henry,Trike Motorsports,Medium,1:24.598,+3.287,+3.337,Running
34,4,3,-1,Al Fabet,Villiuride Racing,Hard,1:25.495,+0.567,+3.904,Running
34,5,6,1,Damien Quibuyen,Mercedes AMG Motorsport,Medium,1:24.796,+2.990,+6.894,Running
34,6,9,3,Berend Boer,Orange Wheel Racing,Medium,1:24.672,+0.607,+7.501,Running
34,7,8,1,Aleksa Kozlov,LFL Engineering,Medium,1:24.675,+0.050,+7.551,Running
34,8,7,-1,Mark Graham,Trike Motorsports,Hard,1:25.849,+0.757,+8.308,Running
34,9,10,1,Aida Haque,Scuderia Ivanov Racing,Medium,1:25.315,+2.632,+10.939,Running
34,10,11,1,Monica Niculescu,Dacia Racing Team,Medium,1:25.868,+0.603,+11.543,Running
34,11,12,1,Ananda Chohan,Mercedes AMG Motorsport,Hard,1:25.909,+2.896,+14.439,Running
34,12,13,1,Franc Abel,Orange Wheel Racing,Hard,1:24.964,+1.260,+15.698,Running
34,13,14,1,Erwin Kramer,OHSN Racing,Hard,1:26.196,+2.151,+17.850,Running
34,14,16,2,Liesje Roser,Dacia Racing Team,Hard,1:24.896,+0.948,+18.798,Running
34,15,15,0,Fidan Basak,Pulang Kabayo Racing,Medium,1:25.894,+0.134,+18.932,Running
34,16,17,1,Niamh Murphy,Racing Life,Hard,1:26.068,+1.088,+20.020,Running
34,17,5,-12,Eli Huertez,Pulang Kabayo Racing,Soft,1:25.369,+5.966,+25.986,Running
34,18,18,0,Kanno Sora,LFL Engineering,Soft,1:24.992,+0.050,+26.036,Running
34,19,19,0,Thorleif Valtyrsdotter,OHSN Racing,Hard,1:24.956,+10.824,+36.860,Running
34,20,20,0,Nelson Ramsey,Scuderia Ivanov Racing,Hard,1:25.475,+1.425,+11.884,Mechanical failure on lap 5
35,1,2,1,Sydney Aspen,Villiuride Racing,Medium,1:23.971,-,-,Running
35,2,1,-1,Ye Li,Racing Life,Medium,1:24.811,+0.790,+0.790,Running
35,3,3,0,Jamar Henry,Trike Motorsports,Medium,1:25.006,+3.532,+4.322,Running
35,4,5,1,Damien Quibuyen,Mercedes AMG Motorsport,Medium,1:24.098,+2.649,+6.971,Running
35,5,7,2,Aleksa Kozlov,LFL Engineering,Medium,1:24.410,+0.969,+7.940,Running
35,6,8,2,Mark Graham,Trike Motorsports,Hard,1:24.391,+0.737,+8.677,Running
35,7,6,-1,Berend Boer,Orange Wheel Racing,Medium,1:25.285,+0.087,+8.764,Running
35,8,9,1,Aida Haque,Scuderia Ivanov Racing,Medium,1:24.331,+2.485,+11.249,Running
35,9,10,1,Monica Niculescu,Dacia Racing Team,Medium,1:24.029,+0.301,+11.550,Running
35,10,11,1,Ananda Chohan,Mercedes AMG Motorsport,Hard,1:25.564,+4.431,+15.981,Running
35,11,12,1,Franc Abel,Orange Wheel Racing,Hard,1:25.165,+0.861,+16.842,Running
35,12,16,4,Niamh Murphy,Racing Life,Hard,1:24.539,+3.695,+20.537,Running
35,13,14,1,Liesje Roser,Dacia Racing Team,Hard,1:25.797,+0.036,+20.574,Running
35,14,15,1,Fidan Basak,Pulang Kabayo Racing,Medium,1:26.212,+0.549,+21.122,Running
35,15,18,3,Kanno Sora,LFL Engineering,Soft,1:23.320,+4.212,+25.335,Running
35,16,17,1,Eli Huertez,Pulang Kabayo Racing,Soft,1:23.449,+0.079,+25.414,Running
35,17,4,-13,Al Fabet,Villiuride Racing,Soft,1:25.940,+2.409,+27.823,Running
35,18,19,1,Thorleif Valtyrsdotter,OHSN Racing,Hard,1:25.597,+10.613,+38.436,Running
35,19,13,-6,Erwin Kramer,OHSN Racing,Soft,1:25.069,+2.462,+40.898,Running
35,20,20,0,Nelson Ramsey,Scuderia Ivanov Racing,Hard,1:25.475,+1.425,+11.884,Mechanical failure on lap 5
36,1,1,0,Sydney Aspen,Villiuride Racing,Medium,1:24.263,-,-,Running
36,2,2,0,Ye Li,Racing Life,Medium,1:24.485,+1.012,+1.012,Running
36,3,3,0,Jamar Henry,Trike Motorsports,Medium,1:24.858,+3.905,+4.917,Running
36,4,4,0,Damien Quibuyen,Mercedes AMG Motorsport,Medium,1:23.804,+1.595,+6.512,Running
36,5,5,0,Aleksa Kozlov,LFL Engineering,Medium,1:24.345,+1.510,+8.021,Running
36,6,6,0,Mark Graham,Trike Motorsports,Hard,1:26.088,+2.002,+10.023,Running
36,7,7,0,Berend Boer,Orange Wheel Racing,Medium,1:25.572,+0.050,+10.073,Running
36,8,9,1,Monica Niculescu,Dacia Racing Team,Medium,1:23.773,+0.987,+11.060,Running
36,9,8,-1,Aida Haque,Scuderia Ivanov Racing,Medium,1:24.759,+0.685,+11.745,Running
36,10,10,0,Ananda Chohan,Mercedes AMG Motorsport,Hard,1:26.078,+5.232,+16.977,Running
36,11,11,0,Franc Abel,Orange Wheel Racing,Hard,1:24.448,+0.050,+17.027,Running
36,12,14,2,Fidan Basak,Pulang Kabayo Racing,Medium,1:25.197,+4.008,+21.035,Running
36,13,13,0,Liesje Roser,Dacia Racing Team,Hard,1:24.774,+0.050,+21.085,Running
36,14,12,-2,Niamh Murphy,Racing Life,Hard,1:26.418,+0.921,+22.006,Running
36,15,15,0,Kanno Sora,LFL Engineering,Soft,1:23.712,+2.778,+24.784,Running
36,16,16,0,Eli Huertez,Pulang Kabayo Racing,Soft,1:24.144,+0.511,+25.295,Running
36,17,17,0,Al Fabet,Villiuride Racing,Soft,1:23.050,+1.316,+26.610,Running
36,18,18,0,Thorleif Valtyrsdotter,OHSN Racing,Hard,1:25.010,+12.572,+39.183,Running
36,19,19,0,Erwin Kramer,OHSN Racing,Soft,1:24.468,+1.920,+41.102,Running
36,20,20,0,Nelson Ramsey,Scuderia Ivanov Racing,Hard,1:25.475,+1.425,+11.884,Mechanical failure on lap 5
37,1,2,1,Ye Li,Racing Life,Medium,1:24.709,-,-,Running
37,2,1,-1,Sydney Aspen,Villiuride Racing,Medium,1:24.994,+0.050,+0.050,Running
37,3,3,0,Jamar Henry,Trike Motorsports,Medium,1:24.605,+4.528,+4.578,Running
37,4,4,0,Damien Quibuyen,Mercedes AMG Motorsport,Medium,1:25.195,+2.184,+6.763,Running
37,5,5,0,Aleksa Kozlov,LFL Engineering,Medium,1:24.594,+0.908,+7.671,Running
37,6,6,0,Mark Graham,Trike Motorsports,Hard,1:24.289,+1.697,+9.369,Running
37,7,8,1,Monica Niculescu,Dacia Racing Team,Medium,1:25.228,+1.405,+10.773,Running
37,8,7,-1,Berend Boer,Orange Wheel Racing,Medium,1:25.694,+0.050,+10.823,Running
37,9,9,0,Aida Haque,Scuderia Ivanov Racing,Medium,1:25.537,+1.515,+12.339,Running
37,10,11,1,Franc Abel,Orange Wheel Racing,Hard,1:26.680,+5.514,+17.852,Running
37,11,10,-1,Ananda Chohan,Mercedes AMG Motorsport,Hard,1:25.869,+0.050,+17.902,Running
37,12,13,1,Liesje Roser,Dacia Racing Team,Hard,1:25.397,+3.636,+21.538,Running
37,13,12,-1,Fidan Basak,Pulang Kabayo Racing,Medium,1:25.667,+0.220,+21.758,Running
37,14,14,0,Niamh Murphy,Racing Life,Hard,1:25.071,+0.375,+22.134,Running
37,15,16,1,Eli Huertez,Pulang Kabayo Racing,Soft,1:23.023,+1.240,+23.373,Running
37,16,15,-1,Kanno Sora,LFL Engineering,Soft,1:24.983,+1.449,+24.823,Running
37,17,17,0,Al Fabet,Villiuride Racing,Soft,1:24.501,+1.345,+26.168,Running
37,18,19,1,Erwin Kramer,OHSN Racing,Soft,1:23.589,+12.718,+38.886,Running
37,19,18,-1,Thorleif Valtyrsdotter,OHSN Racing,Hard,1:24.697,+0.050,+38.936,Running
37,20,20,0,Nelson Ramsey,Scuderia Ivanov Racing,Hard,1:25.475,+1.425,+11.884,Mechanical failure on lap 5
38,1,2,1,Sydney Aspen,Villiuride Racing,Medium,1:24.235,-,-,Running
38,2,1,-1,Ye Li,Racing Life,Medium,1:25.144,+0.859,+0.859,Running
38,3,4,1,Damien Quibuyen,Mercedes AMG Motorsport,Medium,1:24.533,+6.151,+7.010,Running
38,4,6,2,Mark Graham,Trike Motorsports,Hard,1:24.225,+2.298,+9.309,Running
38,5,5,0,Aleksa Kozlov,LFL Engineering,Medium,1:26.615,+0.693,+10.002,Running
38,6,8,2,Berend Boer,Orange Wheel Racing,Medium,1:26.050,+2.587,+12.588,Running
38,7,9,2,Aida Haque,Scuderia Ivanov Racing,Medium,1:24.538,+0.003,+12.592,Running
38,8,10,2,Franc Abel,Orange Wheel Racing,Hard,1:24.485,+5.461,+18.053,Running
38,9,11,2,Ananda Chohan,Mercedes AMG Motorsport,Hard,1:25.073,+0.638,+18.691,Running
38,10,12,2,Liesje Roser,Dacia Racing Team,Hard,1:25.687,+4.250,+22.940,Running
38,11,15,4,Eli Huertez,Pulang Kabayo Racing,Soft,1:24.610,+0.758,+23.699,Running
38,12,16,4,Kanno Sora,LFL Engineering,Soft,1:24.796,+0.699,+24.398,Running
38,13,14,1,Niamh Murphy,Racing Life,Hard,1:26.599,+0.050,+24.448,Running
38,14,3,-11,Jamar Henry,Trike Motorsports,Soft,1:24.256,+2.102,+26.549,Running
38,15,17,2,Al Fabet,Villiuride Racing,Soft,1:25.069,+0.402,+26.952,Running
38,16,7,-9,Monica Niculescu,Dacia Racing Team,Soft,1:23.919,+5.455,+32.407,Running
38,17,18,1,Erwin Kramer,OHSN Racing,Soft,1:24.647,+6.841,+39.248,Running
38,18,19,1,Thorleif Valtyrsdotter,OHSN Racing,Hard,1:26.188,+1.591,+40.839,Running
38,19,13,-6,Fidan Basak,Pulang Kabayo Racing,Soft,1:24.452,+3.086,+43.925,Running
38,20,20,0,Nelson Ramsey,Scuderia Ivanov Racing,Hard,1:25.475,+1.425,+11.884,Mechanical failure on lap 5
39,1,2,1,Ye Li,Racing Life,Medium,1:24.844,-,-,Running
39,2,3,1,Damien Quibuyen,Mercedes AMG Motorsport,Medium,1:25.144,+6.452,+6.452,Running
39,3,4,1,Mark Graham,Trike Motorsports,Hard,1:24.425,+1.580,+8.032,Running
39,4,8,4,Franc Abel,Orange Wheel Racing,Hard,1:24.367,+8.686,+16.717,Running
39,5,9,4,Ananda Chohan,Mercedes AMG Motorsport,Hard,1:25.556,+1.827,+18.544,Running
39,6,1,-5,Sydney Aspen,Villiuride Racing,Soft,1:24.404,+2.158,+20.702,Running
39,7,10,3,Liesje Roser,Dacia Racing Team,Hard,1:24.999,+1.535,+22.237,Running
39,8,11,3,Eli Huertez,Pulang Kabayo Racing,Soft,1:24.440,+0.200,+22.436,Running
39,9,12,3,Kanno Sora,LFL Engineering,Soft,1:25.011,+1.270,+23.706,Running
39,10,13,3,Niamh Murphy,Racing Life,Hard,1:25.953,+0.992,+24.698,Running
39,11,14,3,Jamar Henry,Trike Motorsports,Soft,1:23.893,+0.042,+24.740,Running
39,12,15,3,Al Fabet,Villiuride Racing,Soft,1:23.814,+0.323,+25.063,Running
39,13,16,3,Monica Niculescu,Dacia Racing Team,Soft,1:24.461,+5.139,+30.202,Running
39,14,5,-9,Aleksa Kozlov,LFL Engineering,Soft,1:23.953,+0.050,+30.252,Running
39,15,6,-9,Berend Boer,Orange Wheel Racing,Soft,1:23.822,+2.456,+32.708,Running
39,16,7,-9,Aida Haque,Scuderia Ivanov Racing,Soft,1:25.487,+1.669,+34.376,Running
39,17,17,0,Erwin Kramer,OHSN Racing,Soft,1:23.715,+2.884,+37.260,Running
39,18,19,1,Fidan Basak,Pulang Kabayo Racing,Soft,1:23.629,+3.873,+41.134,Running
39,19,18,-1,Thorleif Valtyrsdotter,OHSN Racing,Hard,1:26.047,+0.050,+41.184,Running
39,20,20,0,Nelson Ramsey,Scuderia Ivanov Racing,Hard,1:25.475,+1.425,+11.884,Mechanical failure on lap 5
40,1,3,2,Mark Graham,Trike Motorsports,Hard,1:24.497,-,-,Running
40,2,4,2,Franc Abel,Orange Wheel Racing,Hard,1:24.583,+8.771,+8.771,Running
40,3,5,2,Ananda Chohan,Mercedes AMG Motorsport,Hard,1:25.105,+2.349,+11.120,Running
40,4,6,2,Sydney Aspen,Villiuride Racing,Soft,1:24.711,+1.764,+12.884,Running
40,5,1,-4,Ye Li,Racing Life,Soft,1:24.373,+0.960,+13.844,Running
40,6,7,1,Liesje Roser,Dacia Racing Team,Hard,1:24.837,+0.536,+14.380,Running
40,7,8,1,Eli Huertez,Pulang Kabayo Racing,Soft,1:24.523,+0.050,+14.430,Running
40,8,9,1,Kanno Sora,LFL Engineering,Soft,1:23.714,+0.065,+14.495,Running
40,9,12,3,Al Fabet,Villiuride Racing,Soft,1:23.201,+1.240,+15.735,Running
40,10,10,0,Niamh Murphy,Racing Life,Hard,1:25.648,+1.341,+17.076,Running
40,11,11,0,Jamar Henry,Trike Motorsports,Soft,1:24.914,+0.050,+17.126,Running
40,12,14,2,Aleksa Kozlov,LFL Engineering,Soft,1:22.953,+3.550,+20.676,Running
40,13,2,-11,Damien Quibuyen,Mercedes AMG Motorsport,Soft,1:25.457,+0.704,+21.380,Running
40,14,13,-1,Monica Niculescu,Dacia Racing Team,Soft,1:24.447,+0.741,+22.120,Running
40,15,15,0,Berend Boer,Orange Wheel Racing,Soft,1:23.477,+1.535,+23.656,Running
40,16,16,0,Aida Haque,Scuderia Ivanov Racing,Soft,1:23.580,+1.772,+25.427,Running
40,17,17,0,Erwin Kramer,OHSN Racing,Soft,1:24.234,+3.539,+28.966,Running
40,18,19,1,Thorleif Valtyrsdotter,OHSN Racing,Hard,1:25.627,+4.329,+33.295,Running
40,19,18,-1,Fidan Basak,Pulang Kabayo Racing,Soft,1:24.740,+0.050,+33.345,Running
40,20,20,0,Nelson Ramsey,Scuderia Ivanov Racing,Hard,1:25.475,+1.425,+11.884,Mechanical failure on lap 5
41,1,1,0,Mark Graham,Trike Motorsports,Hard,1:24.765,-,-,Running
41,2,2,0,Franc Abel,Orange Wheel Racing,Hard,1:25.410,+9.416,+9.416,Running
41,3,3,0,Ananda Chohan,Mercedes AMG Motorsport,Hard,1:24.183,+0.838,+10.254,Running
41,4,4,0,Sydney Aspen,Villiuride Racing,Soft,1:22.184,+0.050,+10.304,Running
41,5,5,0,Ye Li,Racing Life,Soft,1:25.033,+3.809,+14.112,Running
41,6,7,1,Eli Huertez,Pulang Kabayo Racing,Soft,1:25.304,+0.688,+14.801,Running
41,7,11,4,Jamar Henry,Trike Motorsports,Soft,1:22.490,+0.050,+14.851,Running
41,8,9,1,Al Fabet,Villiuride Racing,Soft,1:24.454,+0.469,+15.320,Running
41,9,8,-1,Kanno Sora,LFL Engineering,Soft,1:25.640,+0.050,+15.370,Running
41,10,6,-4,Liesje Roser,Dacia Racing Team,Hard,1:26.409,+0.004,+15.374,Running
41,11,10,-1,Niamh Murphy,Racing Life,Hard,1:27.057,+3.993,+19.368,Running
41,12,12,0,Aleksa Kozlov,LFL Engineering,Soft,1:23.985,+0.528,+19.896,Running
41,13,13,0,Damien Quibuyen,Mercedes AMG Motorsport,Soft,1:23.490,+0.209,+20.105,Running
41,14,14,0,Monica Niculescu,Dacia Racing Team,Soft,1:23.483,+0.734,+20.838,Running
41,15,15,0,Berend Boer,Orange Wheel Racing,Soft,1:23.678,+1.730,+22.568,Running
41,16,16,0,Aida Haque,Scuderia Ivanov Racing,Soft,1:25.060,+3.154,+25.722,Running
41,17,17,0,Erwin Kramer,OHSN Racing,Soft,1:23.644,+2.123,+27.845,Running
41,18,19,1,Fidan Basak,Pulang Kabayo Racing,Soft,1:23.355,+4.090,+31.935,Running
41,19,18,-1,Thorleif Valtyrsdotter,OHSN Racing,Hard,1:25.660,+2.256,+34.191,Running
41,20,20,0,Nelson Ramsey,Scuderia Ivanov Racing,Hard,1:25.475,+1.425,+11.884,Mechanical failure on lap 5
42,1,1,0,Mark Graham,Trike Motorsports,Hard,1:24.545,-,-,Running
42,2,2,0,Franc Abel,Orange Wheel Racing,Hard,1:26.037,+10.574,+10.574,Running
42,3,4,1,Sydney Aspen,Villiuride Racing,Soft,1:24.865,+0.050,+10.624,Running
42,4,3,-1,Ananda Chohan,Mercedes AMG Motorsport,Hard,1:25.237,+0.323,+10.946,Running
42,5,9,4,Kanno Sora,LFL Engineering,Soft,1:22.526,+2.405,+13.351,Running
42,6,5,-1,Ye Li,Racing Life,Soft,1:24.837,+1.053,+14.404,Running
42,7,7,0,Jamar Henry,Trike Motorsports,Soft,1:24.306,+0.095,+14.499,Running
42,8,8,0,Al Fabet,Villiuride Racing,Soft,1:23.774,+0.050,+14.549,Running
42,9,6,-3,Eli Huertez,Pulang Kabayo Racing,Soft,1:24.812,+0.519,+15.068,Running
42,10,10,0,Liesje Roser,Dacia Racing Team,Hard,1:25.749,+1.511,+16.578,Running
42,11,13,2,Damien Quibuyen,Mercedes AMG Motorsport,Soft,1:23.541,+1.396,+17.975,Running
